date,total_articles,fiscal_articles,tariff_fiscal_articles,non_tariff_fiscal_articles,rate,tariff_rate,non_tariff_rate,fiscal_policy_index,tariff_fiscal_index,non_tariff_fiscal_index
2023-05-11,17,7,4,3,0.4117647058823529,0.23529411764705882,0.17647058823529413,126.00820297194699,112.93284482412209,149.0116103028315
2023-05-12,29,8,5,3,0.27586206896551724,0.1724137931034483,0.10344827586206896,84.41928869056548,82.75251560388259,87.35163362579779
2023-05-13,20,6,3,3,0.3,0.15,0.15,91.80597645098996,71.99468857537784,126.65986875740678
2023-05-15,18,5,3,2,0.2777777777777778,0.16666666666666666,0.1111111111111111,85.00553375091663,79.99409841708648,93.8221250054865
2023-05-16,18,7,1,6,0.3888888888888889,0.05555555555555555,0.3333333333333333,119.00774725128329,26.66469947236216,281.46637501645955
2023-05-17,26,7,4,3,0.2692307692307692,0.15384615384615385,0.11538461538461539,82.38997886627304,73.84070623115676,97.4306682749283
2023-05-18,23,3,2,1,0.13043478260869565,0.08695652173913043,0.043478260869565216,39.915641935213024,41.73605134804512,36.7130054369295
2023-05-19,20,6,4,2,0.3,0.2,0.1,91.80597645098996,95.99291810050379,84.43991250493787
2023-05-20,18,3,2,1,0.16666666666666666,0.1111111111111111,0.05555555555555555,51.003320250549976,53.32939894472432,46.91106250274325
2023-05-22,15,5,4,1,0.3333333333333333,0.26666666666666666,0.06666666666666667,102.00664050109995,127.99055746733839,56.29327500329191
2023-05-23,21,8,5,3,0.38095238095238093,0.23809523809523808,0.14285714285714285,116.5790177155428,114.2772834529807,120.62844643562552
2023-05-24,20,5,2,3,0.25,0.1,0.15,76.50498037582496,47.99645905025189,126.65986875740678
2023-05-25,19,5,3,2,0.2631578947368421,0.15789473684210525,0.10526315789473684,80.53155829034206,75.78388271092403,88.88411842625037
2023-05-26,21,7,3,4,0.3333333333333333,0.14285714285714285,0.19047619047619047,102.00664050109995,68.56637007178841,160.83792858083402
2023-05-27,22,8,5,3,0.36363636363636365,0.22727272727272727,0.13636363636363635,111.2799714557454,109.0828614778452,115.14533523400617
2023-05-30,17,8,5,3,0.47058823529411764,0.29411764705882354,0.17647058823529413,144.0093748250823,141.16605603015262,149.0116103028315
2023-05-31,22,8,4,4,0.36363636363636365,0.18181818181818182,0.18181818181818182,111.2799714557454,87.26628918227617,153.5271136453416
2023-06-01,22,7,4,3,0.3181818181818182,0.18181818181818182,0.13636363636363635,97.36997502377722,87.26628918227617,115.14533523400617
2023-06-02,20,8,1,7,0.4,0.05,0.35,122.40796860131995,23.998229525125947,295.53969376728253
2023-06-03,24,9,6,3,0.375,0.25,0.125,114.75747056373744,119.99114762562972,105.54989063117233
2023-06-05,17,4,4,0,0.23529411764705882,0.23529411764705882,0.0,72.00468741254114,112.93284482412209,0.0
2023-06-06,15,3,1,2,0.2,0.06666666666666667,0.13333333333333333,61.203984300659975,31.997639366834598,112.58655000658382
2023-06-07,17,1,1,0,0.058823529411764705,0.058823529411764705,0.0,18.001171853135286,28.23321120603052,0.0
2023-06-08,25,8,6,2,0.32,0.24,0.08,97.92637488105595,115.19150172060452,67.55193000395029
2023-06-09,16,3,2,1,0.1875,0.125,0.0625,57.37873528186872,59.99557381281486,52.774945315586166
2023-06-10,19,7,1,6,0.3684210526315789,0.05263157894736842,0.3157894736842105,112.7441816064789,25.26129423697468,266.6523552787511
2023-06-12,16,2,1,1,0.125,0.0625,0.0625,38.25249018791248,29.99778690640743,52.774945315586166
2023-06-13,19,7,3,4,0.3684210526315789,0.15789473684210525,0.21052631578947367,112.7441816064789,75.78388271092403,177.76823685250073
2023-06-14,20,6,1,5,0.3,0.05,0.25,91.80597645098996,23.998229525125947,211.09978126234466
2023-06-15,23,6,2,4,0.2608695652173913,0.08695652173913043,0.17391304347826086,79.83128387042605,41.73605134804512,146.852021747718
2023-06-16,23,7,5,2,0.30434782608695654,0.21739130434782608,0.08695652173913043,93.1364978488304,104.3401283701128,73.426010873859
2023-06-17,21,5,3,2,0.23809523809523808,0.14285714285714285,0.09523809523809523,72.86188607221425,68.56637007178841,80.41896429041701
2023-06-20,18,3,2,1,0.16666666666666666,0.1111111111111111,0.05555555555555555,51.003320250549976,53.32939894472432,46.91106250274325
2023-06-21,18,4,2,2,0.2222222222222222,0.1111111111111111,0.1111111111111111,68.0044270007333,53.32939894472432,93.8221250054865
2023-06-22,24,5,4,1,0.20833333333333334,0.16666666666666666,0.041666666666666664,63.75415031318747,79.99409841708648,35.183296877057444
2023-06-23,19,5,2,3,0.2631578947368421,0.10526315789473684,0.15789473684210525,80.53155829034206,50.52258847394936,133.32617763937554
2023-06-24,13,6,4,2,0.46153846153846156,0.3076923076923077,0.15384615384615385,141.23996377075377,147.68141246231352,129.9075576999044
2023-06-26,21,7,4,3,0.3333333333333333,0.19047619047619047,0.14285714285714285,102.00664050109995,91.42182676238455,120.62844643562552
2023-06-27,18,6,2,4,0.3333333333333333,0.1111111111111111,0.2222222222222222,102.00664050109995,53.32939894472432,187.644250010973
2023-06-28,22,5,4,1,0.22727272727272727,0.18181818181818182,0.045454545454545456,69.54998215984088,87.26628918227617,38.3817784113354
2023-06-29,17,2,0,2,0.11764705882352941,0.0,0.11764705882352941,36.00234370627057,0.0,99.34107353522101
2023-06-30,19,6,1,5,0.3157894736842105,0.05263157894736842,0.2631578947368421,96.63786994841048,25.26129423697468,222.21029606562595
2023-07-01,16,3,2,1,0.1875,0.125,0.0625,57.37873528186872,59.99557381281486,52.774945315586166
2023-07-03,22,8,5,3,0.36363636363636365,0.22727272727272727,0.13636363636363635,111.2799714557454,109.0828614778452,115.14533523400617
2023-07-05,13,5,4,1,0.38461538461538464,0.3076923076923077,0.07692307692307693,117.6999698089615,147.68141246231352,64.9537788499522
2023-07-06,16,7,1,6,0.4375,0.0625,0.375,133.88371565769367,29.99778690640743,316.64967189351694
2023-07-07,19,9,5,4,0.47368421052631576,0.2631578947368421,0.21052631578947367,144.9568049226157,126.30647118487339,177.76823685250073
2023-07-08,21,5,4,1,0.23809523809523808,0.19047619047619047,0.047619047619047616,72.86188607221425,91.42182676238455,40.209482145208504
2023-07-10,21,5,3,2,0.23809523809523808,0.14285714285714285,0.09523809523809523,72.86188607221425,68.56637007178841,80.41896429041701
2023-07-11,19,7,3,4,0.3684210526315789,0.15789473684210525,0.21052631578947367,112.7441816064789,75.78388271092403,177.76823685250073
2023-07-12,20,6,5,1,0.3,0.25,0.05,91.80597645098996,119.99114762562972,42.21995625246893
2023-07-13,17,4,2,2,0.23529411764705882,0.11764705882352941,0.11764705882352941,72.00468741254114,56.46642241206104,99.34107353522101
2023-07-14,24,6,6,0,0.25,0.25,0.0,76.50498037582496,119.99114762562972,0.0
2023-07-15,22,4,1,3,0.18181818181818182,0.045454545454545456,0.13636363636363635,55.6399857278727,21.816572295569042,115.14533523400617
2023-07-17,13,6,5,1,0.46153846153846156,0.38461538461538464,0.07692307692307693,141.23996377075377,184.6017655778919,64.9537788499522
2023-07-18,22,6,3,3,0.2727272727272727,0.13636363636363635,0.13636363636363635,83.45997859180905,65.44971688670712,115.14533523400617
2023-07-19,21,10,7,3,0.47619047619047616,0.3333333333333333,0.14285714285714285,145.7237721444285,159.98819683417295,120.62844643562552
2023-07-20,21,2,0,2,0.09523809523809523,0.0,0.09523809523809523,29.1447544288857,0.0,80.41896429041701
2023-07-21,18,3,1,2,0.16666666666666666,0.05555555555555555,0.1111111111111111,51.003320250549976,26.66469947236216,93.8221250054865
2023-07-22,18,3,2,1,0.16666666666666666,0.1111111111111111,0.05555555555555555,51.003320250549976,53.32939894472432,46.91106250274325
2023-07-24,16,3,2,1,0.1875,0.125,0.0625,57.37873528186872,59.99557381281486,52.774945315586166
2023-07-25,15,7,3,4,0.4666666666666667,0.2,0.26666666666666666,142.80929670153995,95.99291810050379,225.17310001316764
2023-07-26,20,5,2,3,0.25,0.1,0.15,76.50498037582496,47.99645905025189,126.65986875740678
2023-07-27,19,7,3,4,0.3684210526315789,0.15789473684210525,0.21052631578947367,112.7441816064789,75.78388271092403,177.76823685250073
2023-07-28,20,3,1,2,0.15,0.05,0.1,45.90298822549498,23.998229525125947,84.43991250493787
2023-07-29,21,5,2,3,0.23809523809523808,0.09523809523809523,0.14285714285714285,72.86188607221425,45.71091338119228,120.62844643562552
2023-07-31,16,6,5,1,0.375,0.3125,0.0625,114.75747056373744,149.98893453203718,52.774945315586166
2023-08-01,16,7,4,3,0.4375,0.25,0.1875,133.88371565769367,119.99114762562972,158.32483594675847
2023-08-02,22,1,0,1,0.045454545454545456,0.0,0.045454545454545456,13.909996431968175,0.0,38.3817784113354
2023-08-03,18,7,4,3,0.3888888888888889,0.2222222222222222,0.16666666666666666,119.00774725128329,106.65879788944864,140.73318750822978
2023-08-04,26,10,5,5,0.38461538461538464,0.19230769230769232,0.19230769230769232,117.6999698089615,92.30088278894596,162.38444712488052
2023-08-05,14,2,0,2,0.14285714285714285,0.0,0.14285714285714285,43.71713164332855,0.0,120.62844643562552
2023-08-07,17,8,4,4,0.47058823529411764,0.23529411764705882,0.23529411764705882,144.0093748250823,112.93284482412209,198.68214707044203
2023-08-08,16,4,3,1,0.25,0.1875,0.0625,76.50498037582496,89.9933607192223,52.774945315586166
2023-08-09,25,8,5,3,0.32,0.2,0.12,97.92637488105595,95.99291810050379,101.32789500592543
2023-08-10,15,5,3,2,0.3333333333333333,0.2,0.13333333333333333,102.00664050109995,95.99291810050379,112.58655000658382
2023-08-11,21,8,5,3,0.38095238095238093,0.23809523809523808,0.14285714285714285,116.5790177155428,114.2772834529807,120.62844643562552
2023-08-12,13,3,2,1,0.23076923076923078,0.15384615384615385,0.07692307692307693,70.61998188537689,73.84070623115676,64.9537788499522
2023-08-14,17,6,4,2,0.35294117647058826,0.23529411764705882,0.11764705882352941,108.00703111881171,112.93284482412209,99.34107353522101
2023-08-15,16,3,0,3,0.1875,0.0,0.1875,57.37873528186872,0.0,158.32483594675847
2023-09-20,5,1,1,0,0.2,0.2,0.0,61.203984300659975,95.99291810050379,0.0
2023-09-21,22,8,3,5,0.36363636363636365,0.13636363636363635,0.22727272727272727,111.2799714557454,65.44971688670712,191.90889205667693
2023-09-22,20,2,1,1,0.1,0.05,0.05,30.601992150329988,23.998229525125947,42.21995625246893
2023-09-23,18,5,4,1,0.2777777777777778,0.2222222222222222,0.05555555555555555,85.00553375091663,106.65879788944864,46.91106250274325
2023-09-25,18,5,6,-1,0.2777777777777778,0.3333333333333333,-0.05555555555555555,85.00553375091663,159.98819683417295,-46.91106250274325
2023-09-26,14,7,5,2,0.5,0.35714285714285715,0.14285714285714285,153.0099607516499,171.41592517947103,120.62844643562552
2023-09-27,16,7,3,4,0.4375,0.1875,0.25,133.88371565769367,89.9933607192223,211.09978126234466
2023-09-28,18,6,3,3,0.3333333333333333,0.16666666666666666,0.16666666666666666,102.00664050109995,79.99409841708648,140.73318750822978
2023-09-29,20,2,2,0,0.1,0.1,0.0,30.601992150329988,47.99645905025189,0.0
2023-09-30,17,7,5,2,0.4117647058823529,0.29411764705882354,0.11764705882352941,126.00820297194699,141.16605603015262,99.34107353522101
2023-10-02,19,5,3,2,0.2631578947368421,0.15789473684210525,0.10526315789473684,80.53155829034206,75.78388271092403,88.88411842625037
2023-10-03,11,3,2,1,0.2727272727272727,0.18181818181818182,0.09090909090909091,83.45997859180905,87.26628918227617,76.7635568226708
2023-10-04,26,4,2,2,0.15384615384615385,0.07692307692307693,0.07692307692307693,47.079987923584596,36.92035311557838,64.9537788499522
2023-10-05,19,3,3,0,0.15789473684210525,0.15789473684210525,0.0,48.31893497420524,75.78388271092403,0.0
2023-10-06,22,3,2,1,0.13636363636363635,0.09090909090909091,0.045454545454545456,41.729989295904524,43.633144591138084,38.3817784113354
2023-10-07,19,4,2,2,0.21052631578947367,0.10526315789473684,0.10526315789473684,64.42524663227364,50.52258847394936,88.88411842625037
2023-10-09,19,6,4,2,0.3157894736842105,0.21052631578947367,0.10526315789473684,96.63786994841048,101.04517694789872,88.88411842625037
2023-10-10,21,10,7,3,0.47619047619047616,0.3333333333333333,0.14285714285714285,145.7237721444285,159.98819683417295,120.62844643562552
2023-10-11,17,3,1,2,0.17647058823529413,0.058823529411764705,0.11764705882352941,54.003515559405855,28.23321120603052,99.34107353522101
2023-10-12,17,4,0,4,0.23529411764705882,0.0,0.23529411764705882,72.00468741254114,0.0,198.68214707044203
2023-10-13,29,12,6,6,0.41379310344827586,0.20689655172413793,0.20689655172413793,126.6289330358482,99.30301872465908,174.70326725159558
2023-10-14,21,7,2,5,0.3333333333333333,0.09523809523809523,0.23809523809523808,102.00664050109995,45.71091338119228,201.04741072604253
2023-10-16,17,7,6,1,0.4117647058823529,0.35294117647058826,0.058823529411764705,126.00820297194699,169.39926723618314,49.67053676761051
2023-10-17,17,6,5,1,0.35294117647058826,0.29411764705882354,0.058823529411764705,108.00703111881171,141.16605603015262,49.67053676761051
2023-10-18,20,6,2,4,0.3,0.1,0.2,91.80597645098996,47.99645905025189,168.87982500987573
2023-10-19,18,11,2,9,0.6111111111111112,0.1111111111111111,0.5,187.0121742520166,53.32939894472432,422.1995625246893
2023-10-20,26,4,1,3,0.15384615384615385,0.038461538461538464,0.11538461538461539,47.079987923584596,18.46017655778919,97.4306682749283
2023-10-21,18,5,5,0,0.2777777777777778,0.2777777777777778,0.0,85.00553375091663,133.3234973618108,0.0
2023-10-23,15,5,0,5,0.3333333333333333,0.0,0.3333333333333333,102.00664050109995,0.0,281.46637501645955
2023-10-24,19,5,2,3,0.2631578947368421,0.10526315789473684,0.15789473684210525,80.53155829034206,50.52258847394936,133.32617763937554
2023-10-25,18,3,3,0,0.16666666666666666,0.16666666666666666,0.0,51.003320250549976,79.99409841708648,0.0
2023-10-26,20,4,1,3,0.2,0.05,0.15,61.203984300659975,23.998229525125947,126.65986875740678
2023-10-27,26,10,7,3,0.38461538461538464,0.2692307692307692,0.11538461538461539,117.6999698089615,129.22123590452432,97.4306682749283
2023-10-28,12,4,3,1,0.3333333333333333,0.25,0.08333333333333333,102.00664050109995,119.99114762562972,70.36659375411489
2023-10-30,20,8,7,1,0.4,0.35,0.05,122.40796860131995,167.9876066758816,42.21995625246893
2023-10-31,20,7,4,3,0.35,0.2,0.15,107.10697252615495,95.99291810050379,126.65986875740678
2023-11-01,19,3,2,1,0.15789473684210525,0.10526315789473684,0.05263157894736842,48.31893497420524,50.52258847394936,44.442059213125184
2023-11-02,22,7,4,3,0.3181818181818182,0.18181818181818182,0.13636363636363635,97.36997502377722,87.26628918227617,115.14533523400617
2023-11-03,18,5,3,2,0.2777777777777778,0.16666666666666666,0.1111111111111111,85.00553375091663,79.99409841708648,93.8221250054865
2023-11-04,13,5,3,2,0.38461538461538464,0.23076923076923078,0.15384615384615385,117.6999698089615,110.76105934673515,129.9075576999044
2023-11-06,20,3,2,1,0.15,0.1,0.05,45.90298822549498,47.99645905025189,42.21995625246893
2023-11-07,18,3,1,2,0.16666666666666666,0.05555555555555555,0.1111111111111111,51.003320250549976,26.66469947236216,93.8221250054865
2023-11-08,19,3,0,3,0.15789473684210525,0.0,0.15789473684210525,48.31893497420524,0.0,133.32617763937554
2023-11-09,21,7,5,2,0.3333333333333333,0.23809523809523808,0.09523809523809523,102.00664050109995,114.2772834529807,80.41896429041701
2023-11-10,25,6,5,1,0.24,0.2,0.04,73.44478116079196,95.99291810050379,33.775965001975145
2023-11-11,18,6,6,0,0.3333333333333333,0.3333333333333333,0.0,102.00664050109995,159.98819683417295,0.0
2023-11-13,19,4,3,1,0.21052631578947367,0.15789473684210525,0.05263157894736842,64.42524663227364,75.78388271092403,44.442059213125184
2023-11-14,14,6,2,4,0.42857142857142855,0.14285714285714285,0.2857142857142857,131.15139492998566,68.56637007178841,241.25689287125104
2023-11-15,22,5,4,1,0.22727272727272727,0.18181818181818182,0.045454545454545456,69.54998215984088,87.26628918227617,38.3817784113354
2023-11-16,20,3,2,1,0.15,0.1,0.05,45.90298822549498,47.99645905025189,42.21995625246893
2023-11-17,18,7,3,4,0.3888888888888889,0.16666666666666666,0.2222222222222222,119.00774725128329,79.99409841708648,187.644250010973
2023-11-18,15,2,0,2,0.13333333333333333,0.0,0.13333333333333333,40.802656200439976,0.0,112.58655000658382
2023-11-20,20,6,4,2,0.3,0.2,0.1,91.80597645098996,95.99291810050379,84.43991250493787
2023-11-21,19,3,0,3,0.15789473684210525,0.0,0.15789473684210525,48.31893497420524,0.0,133.32617763937554
2023-11-22,19,2,0,2,0.10526315789473684,0.0,0.10526315789473684,32.21262331613682,0.0,88.88411842625037
2023-11-24,15,5,2,3,0.3333333333333333,0.13333333333333333,0.2,102.00664050109995,63.995278733669196,168.87982500987573
2023-11-25,18,4,4,0,0.2222222222222222,0.2222222222222222,0.0,68.0044270007333,106.65879788944864,0.0
2023-11-27,14,2,2,0,0.14285714285714285,0.14285714285714285,0.0,43.71713164332855,68.56637007178841,0.0
2023-11-28,14,8,7,1,0.5714285714285714,0.5,0.07142857142857142,174.8685265733142,239.98229525125944,60.31422321781276
2023-11-29,17,2,2,0,0.11764705882352941,0.11764705882352941,0.0,36.00234370627057,56.46642241206104,0.0
2023-11-30,18,3,2,1,0.16666666666666666,0.1111111111111111,0.05555555555555555,51.003320250549976,53.32939894472432,46.91106250274325
2023-12-01,24,5,3,2,0.20833333333333334,0.125,0.08333333333333333,63.75415031318747,59.99557381281486,70.36659375411489
2023-12-02,19,4,3,1,0.21052631578947367,0.15789473684210525,0.05263157894736842,64.42524663227364,75.78388271092403,44.442059213125184
2023-12-04,17,7,4,3,0.4117647058823529,0.23529411764705882,0.17647058823529413,126.00820297194699,112.93284482412209,149.0116103028315
2023-12-05,18,2,1,1,0.1111111111111111,0.05555555555555555,0.05555555555555555,34.00221350036665,26.66469947236216,46.91106250274325
2023-12-06,19,3,2,1,0.15789473684210525,0.10526315789473684,0.05263157894736842,48.31893497420524,50.52258847394936,44.442059213125184
2023-12-07,23,8,5,3,0.34782608695652173,0.21739130434782608,0.13043478260869565,106.44171182723474,104.3401283701128,110.1390163107885
2023-12-08,22,8,4,4,0.36363636363636365,0.18181818181818182,0.18181818181818182,111.2799714557454,87.26628918227617,153.5271136453416
2023-12-09,17,3,2,1,0.17647058823529413,0.11764705882352941,0.058823529411764705,54.003515559405855,56.46642241206104,49.67053676761051
2023-12-11,19,3,3,0,0.15789473684210525,0.15789473684210525,0.0,48.31893497420524,75.78388271092403,0.0
2023-12-12,23,2,2,0,0.08695652173913043,0.08695652173913043,0.0,26.610427956808685,41.73605134804512,0.0
2023-12-13,20,3,1,2,0.15,0.05,0.1,45.90298822549498,23.998229525125947,84.43991250493787
2023-12-14,18,5,1,4,0.2777777777777778,0.05555555555555555,0.2222222222222222,85.00553375091663,26.66469947236216,187.644250010973
2023-12-15,14,5,2,3,0.35714285714285715,0.14285714285714285,0.21428571428571427,109.29282910832138,68.56637007178841,180.94266965343826
2023-12-16,22,4,2,2,0.18181818181818182,0.09090909090909091,0.09090909090909091,55.6399857278727,43.633144591138084,76.7635568226708
2023-12-18,20,6,4,2,0.3,0.2,0.1,91.80597645098996,95.99291810050379,84.43991250493787
2023-12-19,16,2,3,-1,0.125,0.1875,-0.0625,38.25249018791248,89.9933607192223,-52.774945315586166
2023-12-20,21,8,3,5,0.38095238095238093,0.14285714285714285,0.23809523809523808,116.5790177155428,68.56637007178841,201.04741072604253
2023-12-21,15,5,4,1,0.3333333333333333,0.26666666666666666,0.06666666666666667,102.00664050109995,127.99055746733839,56.29327500329191
2023-12-22,18,7,3,4,0.3888888888888889,0.16666666666666666,0.2222222222222222,119.00774725128329,79.99409841708648,187.644250010973
2023-12-23,15,4,4,0,0.26666666666666666,0.26666666666666666,0.0,81.60531240087995,127.99055746733839,0.0
2023-12-26,17,5,2,3,0.29411764705882354,0.11764705882352941,0.17647058823529413,90.00585926567643,56.46642241206104,149.0116103028315
2023-12-27,16,4,2,2,0.25,0.125,0.125,76.50498037582496,59.99557381281486,105.54989063117233
2023-12-28,19,8,6,2,0.42105263157894735,0.3157894736842105,0.10526315789473684,128.85049326454728,151.56776542184807,88.88411842625037
2023-12-29,15,2,1,1,0.13333333333333333,0.06666666666666667,0.06666666666666667,40.802656200439976,31.997639366834598,56.29327500329191
2023-12-30,10,1,1,0,0.1,0.1,0.0,30.601992150329988,47.99645905025189,0.0
2024-01-02,18,8,5,3,0.4444444444444444,0.2777777777777778,0.16666666666666666,136.0088540014666,133.3234973618108,140.73318750822978
2024-01-03,15,5,4,1,0.3333333333333333,0.26666666666666666,0.06666666666666667,102.00664050109995,127.99055746733839,56.29327500329191
2024-01-04,18,5,4,1,0.2777777777777778,0.2222222222222222,0.05555555555555555,85.00553375091663,106.65879788944864,46.91106250274325
2024-01-05,25,3,3,0,0.12,0.12,0.0,36.72239058039598,57.59575086030226,0.0
2024-01-06,20,4,1,3,0.2,0.05,0.15,61.203984300659975,23.998229525125947,126.65986875740678
2024-01-08,26,11,6,5,0.4230769230769231,0.23076923076923078,0.19230769230769232,129.46996678985764,110.76105934673515,162.38444712488052
2024-01-09,16,4,2,2,0.25,0.125,0.125,76.50498037582496,59.99557381281486,105.54989063117233
2024-01-10,22,3,1,2,0.13636363636363635,0.045454545454545456,0.09090909090909091,41.729989295904524,21.816572295569042,76.7635568226708
2024-01-11,17,4,2,2,0.23529411764705882,0.11764705882352941,0.11764705882352941,72.00468741254114,56.46642241206104,99.34107353522101
2024-01-12,24,9,5,4,0.375,0.20833333333333334,0.16666666666666666,114.75747056373744,99.99262302135811,140.73318750822978
2024-01-13,21,8,6,2,0.38095238095238093,0.2857142857142857,0.09523809523809523,116.5790177155428,137.13274014357683,80.41896429041701
2024-01-16,26,6,3,3,0.23076923076923078,0.11538461538461539,0.11538461538461539,70.61998188537689,55.380529673367576,97.4306682749283
2024-01-17,22,7,3,4,0.3181818181818182,0.13636363636363635,0.18181818181818182,97.36997502377722,65.44971688670712,153.5271136453416
2024-01-18,21,6,2,4,0.2857142857142857,0.09523809523809523,0.19047619047619047,87.4342632866571,45.71091338119228,160.83792858083402
2024-01-19,21,7,6,1,0.3333333333333333,0.2857142857142857,0.047619047619047616,102.00664050109995,137.13274014357683,40.209482145208504
2024-01-20,14,6,2,4,0.42857142857142855,0.14285714285714285,0.2857142857142857,131.15139492998566,68.56637007178841,241.25689287125104
2024-01-22,20,6,3,3,0.3,0.15,0.15,91.80597645098996,71.99468857537784,126.65986875740678
2024-01-23,18,3,1,2,0.16666666666666666,0.05555555555555555,0.1111111111111111,51.003320250549976,26.66469947236216,93.8221250054865
2024-01-24,17,3,0,3,0.17647058823529413,0.0,0.17647058823529413,54.003515559405855,0.0,149.0116103028315
2024-01-25,22,7,4,3,0.3181818181818182,0.18181818181818182,0.13636363636363635,97.36997502377722,87.26628918227617,115.14533523400617
2024-01-26,20,3,2,1,0.15,0.1,0.05,45.90298822549498,47.99645905025189,42.21995625246893
2024-01-27,21,6,6,0,0.2857142857142857,0.2857142857142857,0.0,87.4342632866571,137.13274014357683,0.0
2024-01-29,18,7,2,5,0.3888888888888889,0.1111111111111111,0.2777777777777778,119.00774725128329,53.32939894472432,234.5553125137163
2024-01-30,16,4,1,3,0.25,0.0625,0.1875,76.50498037582496,29.99778690640743,158.32483594675847
2024-01-31,23,6,4,2,0.2608695652173913,0.17391304347826086,0.08695652173913043,79.83128387042605,83.47210269609025,73.426010873859
2024-02-01,15,8,4,4,0.5333333333333333,0.26666666666666666,0.26666666666666666,163.2106248017599,127.99055746733839,225.17310001316764
2024-02-02,16,5,2,3,0.3125,0.125,0.1875,95.63122546978121,59.99557381281486,158.32483594675847
2024-02-03,11,2,1,1,0.18181818181818182,0.09090909090909091,0.09090909090909091,55.6399857278727,43.633144591138084,76.7635568226708
2024-02-05,17,4,3,1,0.23529411764705882,0.17647058823529413,0.058823529411764705,72.00468741254114,84.69963361809157,49.67053676761051
2024-02-06,15,2,1,1,0.13333333333333333,0.06666666666666667,0.06666666666666667,40.802656200439976,31.997639366834598,56.29327500329191
2024-02-07,19,5,3,2,0.2631578947368421,0.15789473684210525,0.10526315789473684,80.53155829034206,75.78388271092403,88.88411842625037
2024-02-08,15,4,4,0,0.26666666666666666,0.26666666666666666,0.0,81.60531240087995,127.99055746733839,0.0
2024-02-09,15,7,5,2,0.4666666666666667,0.3333333333333333,0.13333333333333333,142.80929670153995,159.98819683417295,112.58655000658382
2024-02-10,17,4,2,2,0.23529411764705882,0.11764705882352941,0.11764705882352941,72.00468741254114,56.46642241206104,99.34107353522101
2024-02-12,16,3,2,1,0.1875,0.125,0.0625,57.37873528186872,59.99557381281486,52.774945315586166
2024-02-13,17,3,1,2,0.17647058823529413,0.058823529411764705,0.11764705882352941,54.003515559405855,28.23321120603052,99.34107353522101
2024-02-14,12,3,2,1,0.25,0.16666666666666666,0.08333333333333333,76.50498037582496,79.99409841708648,70.36659375411489
2024-02-15,20,5,2,3,0.25,0.1,0.15,76.50498037582496,47.99645905025189,126.65986875740678
2024-02-16,22,7,4,3,0.3181818181818182,0.18181818181818182,0.13636363636363635,97.36997502377722,87.26628918227617,115.14533523400617
2024-02-17,20,5,2,3,0.25,0.1,0.15,76.50498037582496,47.99645905025189,126.65986875740678
2024-02-20,17,5,3,2,0.29411764705882354,0.17647058823529413,0.11764705882352941,90.00585926567643,84.69963361809157,99.34107353522101
2024-02-21,27,4,3,1,0.14814814814814814,0.1111111111111111,0.037037037037037035,45.33628466715554,53.32939894472432,31.2740416684955
2024-02-22,18,2,1,1,0.1111111111111111,0.05555555555555555,0.05555555555555555,34.00221350036665,26.66469947236216,46.91106250274325
2024-02-23,23,5,5,0,0.21739130434782608,0.21739130434782608,0.0,66.52606989202171,104.3401283701128,0.0
2024-02-24,19,3,2,1,0.15789473684210525,0.10526315789473684,0.05263157894736842,48.31893497420524,50.52258847394936,44.442059213125184
2024-02-26,20,5,4,1,0.25,0.2,0.05,76.50498037582496,95.99291810050379,42.21995625246893
2024-02-27,18,4,0,4,0.2222222222222222,0.0,0.2222222222222222,68.0044270007333,0.0,187.644250010973
2024-02-28,16,2,1,1,0.125,0.0625,0.0625,38.25249018791248,29.99778690640743,52.774945315586166
2024-02-29,23,1,0,1,0.043478260869565216,0.0,0.043478260869565216,13.305213978404343,0.0,36.7130054369295
2024-03-01,14,9,4,5,0.6428571428571429,0.2857142857142857,0.35714285714285715,196.72709239497848,137.13274014357683,301.57111608906376
2024-03-02,16,6,3,3,0.375,0.1875,0.1875,114.75747056373744,89.9933607192223,158.32483594675847
2024-03-04,21,7,4,3,0.3333333333333333,0.19047619047619047,0.14285714285714285,102.00664050109995,91.42182676238455,120.62844643562552
2024-03-05,16,4,2,2,0.25,0.125,0.125,76.50498037582496,59.99557381281486,105.54989063117233
2024-03-06,18,7,2,5,0.3888888888888889,0.1111111111111111,0.2777777777777778,119.00774725128329,53.32939894472432,234.5553125137163
2024-03-07,23,6,5,1,0.2608695652173913,0.21739130434782608,0.043478260869565216,79.83128387042605,104.3401283701128,36.7130054369295
2024-03-08,18,8,7,1,0.4444444444444444,0.3888888888888889,0.05555555555555555,136.0088540014666,186.65289630653515,46.91106250274325
2024-03-09,16,2,1,1,0.125,0.0625,0.0625,38.25249018791248,29.99778690640743,52.774945315586166
2024-03-11,13,3,0,3,0.23076923076923078,0.0,0.23076923076923078,70.61998188537689,0.0,194.8613365498566
2024-03-12,23,10,8,2,0.43478260869565216,0.34782608695652173,0.08695652173913043,133.05213978404342,166.9442053921805,73.426010873859
2024-03-13,17,4,2,2,0.23529411764705882,0.11764705882352941,0.11764705882352941,72.00468741254114,56.46642241206104,99.34107353522101
2024-03-14,16,8,5,3,0.5,0.3125,0.1875,153.0099607516499,149.98893453203718,158.32483594675847
